%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
1, 71285.99, 46661.05, 91894.34, 54954.31, 50832.71, 42499.20, 72404.77, 37918.06, 97846.10, 94963.71, 92324.57, 112558.13, 135011.33, 104677.71, 103254.70, 187500.00, 0.000, 0.000, 0.000, 16:16:14.307, 1582748174307
2, 142616.70, 93312.70, 183535.86, 110078.80, 101666.13, 84987.88, 144806.64, 75814.99, 97874.64, 95003.34, 92361.90, 113220.68, 135068.91, 104693.91, 103425.50, 187500.00, 0.000, 0.000, 0.000, 16:16:14.314, 1582748174314
3, 142628.88, 93320.90, 185140.31, 110299.17, 101656.06, 84982.88, 144796.55, 75817.72, 97851.84, 94964.60, 92323.61, 112583.70, 135006.61, 104675.65, 103251.17, 187500.00, 0.000, 0.000, 0.000, 16:16:14.322, 1582748174322
4, 142611.39, 93316.43, 183303.98, 110015.22, 101672.56, 84993.45, 144813.02, 75827.58, 97877.05, 95011.32, 92370.57, 113194.21, 135073.52, 104690.23, 103433.34, 187500.00, -0.790, 0.558, 0.176, 16:16:14.330, 1582748174330
5, 142647.27, 93330.16, 185365.45, 110396.20, 101675.34, 84996.02, 144817.02, 75832.72, 97853.25, 94963.87, 92319.23, 112627.64, 135013.34, 104684.21, 103266.24, 187500.00, 0.000, 0.000, 0.000, 16:16:14.338, 1582748174338
6, 142592.08, 93310.15, 183118.84, 109961.05, 101674.28, 84999.55, 144821.50, 75832.27, 97864.54, 95003.78, 92360.69, 113129.30, 135068.72, 104685.06, 103425.54, 187500.00, 0.000, 0.000, 0.000, 16:16:14.345, 1582748174345
7, 142654.02, 93322.11, 185506.59, 110458.74, 101670.88, 84995.52, 144822.02, 75831.33, 97857.90, 94965.95, 92312.99, 112676.99, 135015.81, 104676.61, 103278.09, 187500.00, 0.000, 0.000, 0.000, 16:16:14.352, 1582748174352
8, 142581.14, 93305.41, 183003.05, 109903.59, 101679.09, 85012.78, 144835.55, 75844.79, 97858.15, 95002.17, 92356.02, 113051.70, 135063.86, 104692.86, 103419.23, 187500.00, 0.000, 0.000, 0.000, 16:16:14.360, 1582748174360
9, 142667.30, 93322.84, 185589.02, 110504.49, 101675.98, 85004.95, 144829.63, 75836.20, 97870.24, 94980.74, 92325.89, 112765.06, 135026.59, 104698.41, 103297.64, 187500.00, -0.786, 0.560, 0.168, 16:16:14.370, 1582748174370
10, 142587.66, 93320.25, 182976.25, 109865.19, 101670.21, 85009.83, 144823.67, 75836.16, 97860.52, 95006.60, 92365.05, 112984.66, 135059.39, 104685.13, 103392.38, 187500.00, 0.000, 0.000, 0.000, 16:16:14.378, 1582748174378
11, 142686.88, 93333.86, 185582.45, 110514.66, 101664.27, 84984.50, 144808.20, 75805.09, 97877.46, 94986.02, 92333.38, 112850.53, 135031.00, 104680.21, 103310.05, 187500.00, 0.000, 0.000, 0.000, 16:16:14.386, 1582748174386
12, 142590.20, 93326.84, 183020.92, 109832.67, 101660.76, 84997.04, 144809.02, 75814.97, 97857.48, 95004.32, 92359.26, 112903.02, 135052.56, 104691.09, 103372.77, 187500.00, 0.000, 0.000, 0.000, 16:16:14.394, 1582748174394
13, 142690.84, 93331.43, 185496.94, 110515.13, 101657.14, 84982.09, 144803.89, 75798.36, 97874.73, 94988.30, 92329.35, 112936.66, 135033.33, 104685.91, 103326.34, 187500.00, 0.000, 0.000, 0.000, 16:16:14.402, 1582748174402
14, 142577.80, 93317.34, 183140.36, 109835.82, 101657.25, 84999.91, 144813.13, 75823.41, 97849.41, 94994.77, 92347.57, 112821.81, 135042.00, 104689.45, 103352.61, 187500.00, -0.788, 0.558, 0.162, 16:16:14.409, 1582748174409
15, 142681.17, 93321.68, 185325.13, 110503.84, 101660.40, 84990.34, 144811.16, 75810.09, 97872.97, 94987.27, 92324.59, 113019.91, 135034.19, 104698.67, 103349.81, 187500.00, 0.000, 0.000, 0.000, 16:16:14.416, 1582748174416
16, 142569.19, 93310.84, 183324.53, 109867.83, 101653.56, 85005.27, 144808.34, 75829.61, 97833.58, 94985.08, 92334.00, 112744.88, 135028.22, 104692.77, 103326.01, 187500.00, 0.000, 0.000, 0.000, 16:16:14.427, 1582748174427
17, 142677.78, 93318.89, 185096.06, 110476.33, 101664.60, 84997.47, 144818.27, 75820.96, 97877.33, 94997.17, 92333.45, 113102.35, 135046.22, 104690.07, 103378.78, 187500.00, 0.000, 0.000, 0.000, 16:16:14.434, 1582748174434
18, 142581.70, 93319.34, 183585.00, 109921.41, 101669.12, 85012.76, 144828.89, 75848.56, 97840.24, 94987.87, 92335.19, 112682.07, 135029.50, 104687.88, 103324.73, 187500.00, 0.000, 0.000, 0.000, 16:16:14.442, 1582748174442
19, 142684.02, 93329.28, 184819.48, 110433.93, 101678.80, 85006.23, 144836.80, 75836.18, 97890.80, 95015.66, 92349.73, 113174.05, 135065.16, 104702.34, 103412.20, 187500.00, -0.790, 0.560, 0.164, 16:16:14.449, 1582748174449
20, 142605.20, 93335.92, 183899.66, 109998.30, 101665.56, 85017.25, 144828.28, 75849.34, 97847.28, 94992.12, 92339.12, 112634.13, 135022.06, 104695.70, 103303.66, 187500.00, 0.000, 0.000, 0.000, 16:16:14.457, 1582748174457
21, 142678.88, 93330.96, 184507.91, 110360.05, 101662.88, 84996.53, 144818.02, 75822.03, 97890.18, 95018.65, 92356.13, 113223.98, 135064.17, 104694.27, 103417.18, 187500.00, 0.000, 0.000, 0.000, 16:16:14.465, 1582748174465
22, 142615.86, 93333.77, 184213.34, 110063.12, 101652.83, 84997.36, 144806.28, 75828.45, 97845.54, 94983.78, 92331.23, 112594.49, 135012.41, 104693.69, 103273.15, 187500.00, 0.000, 0.000, 0.000, 16:16:14.473, 1582748174473
23, 142665.19, 93322.91, 184172.73, 110269.35, 101653.25, 84980.30, 144800.50, 75802.54, 97885.82, 95018.38, 92355.37, 113248.87, 135068.28, 104695.39, 103415.86, 187500.00, 0.000, 0.000, 0.000, 16:16:14.479, 1582748174479
24, 142618.91, 93324.84, 184527.30, 110131.63, 101651.39, 84988.02, 144801.22, 75819.04, 97837.77, 94975.17, 92313.91, 112562.95, 135001.53, 104677.04, 103250.84, 187500.00, -0.788, 0.556, 0.164, 16:16:14.491, 1582748174491
25, 142646.69, 93313.84, 183842.53, 110182.52, 101659.09, 84986.76, 144808.91, 75812.71, 97878.64, 95015.85, 92348.13, 113245.63, 135065.89, 104689.63, 103423.53, 187500.00, 0.000, 0.000, 0.000, 16:16:14.499, 1582748174499
26, 142622.59, 93315.55, 184825.67, 110224.00, 101652.06, 84992.62, 144805.06, 75821.80, 97835.48, 94966.03, 92302.66, 112555.09, 134997.78, 104675.63, 103250.57, 187500.00, 0.000, 0.000, 0.000, 16:16:14.507, 1582748174507
